Date,JNJ,PG,MSFT,KO,XOM,NKE,IBM,WMT,AAPL,JPM
2006-08-23,64.0,60.900002,25.65,22.165001,70.08000200000001,9.59625,78.949997,44.099998,9.714286,45.200001
2006-08-24,64.300003,60.880001,25.82,22.15,69.790001,9.59625,78.900002,43.939999,9.698571000000001,45.700001
2006-08-25,64.730003,60.830002,25.709999,22.225,70.720001,9.59625,79.199997,43.599998,9.62,45.68
2006-08-28,64.790001,60.419998,25.84,22.26,70.050003,9.615,79.910004,44.200001,9.785714,45.400002
2006-08-29,64.5,61.0,25.92,22.34,69.720001,9.71875,80.059998,44.650002,9.57,45.880001
2006-08-30,64.720001,61.450001,25.85,22.610001,69.43,9.98125,81.260002,44.630001,9.62,45.889998999999996
2006-08-31,64.660004,61.57,25.870001000000002,22.559998999999998,68.050003,9.975,81.300003,44.93,9.611428,45.700001
2006-09-01,64.870003,61.990002000000004,25.889999,22.49,67.849998,10.095,81.129997,45.0,9.782857,45.849998
2006-09-05,64.599998,61.5,25.690001000000002,22.504998999999998,67.68,10.125,81.190002,45.709998999999996,9.852858,45.639998999999996
2006-09-06,64.0,61.560001,25.51,22.305,68.489998,10.15625,80.290001,45.439999,10.154285,45.650002
2006-09-07,63.509997999999996,61.889998999999996,25.48,22.325001,67.0,10.12125,79.900002,45.400002,10.085714,45.889998999999996
2006-09-08,63.509997999999996,62.34,25.530001000000002,22.215,67.690002,10.1,79.599998,45.689999,10.481428,45.0
2006-09-11,63.650002,61.099998,25.43,22.15,66.360001,10.25,80.599998,46.700001,10.347142999999999,45.59
2006-09-12,63.959998999999996,61.919998,25.9,22.235001,65.25,10.3025,81.139999,47.650002,10.401428,45.389998999999996
2006-09-13,63.950001,61.830002,25.82,22.389999,64.82,10.375,82.25,47.950001,10.407143,46.009997999999996
2006-09-14,63.75,60.049999,25.99,22.209999,65.209999,10.36875,81.900002,47.84,10.531428,46.41
2006-09-15,63.599998,61.099998,26.58,22.35,64.900002,10.35,83.209999,48.639998999999996,10.657143,46.860001000000004
2006-09-18,63.950001,60.73,26.74,22.26,64.900002,10.32625,82.559998,48.02,10.542857000000001,46.700001
2006-09-19,64.160004,60.32,26.74,22.27,66.489998,10.29125,81.970001,48.240002000000004,10.585714,46.73
2006-09-20,64.400002,61.099998,27.01,22.215,65.510002,10.3125,82.370003,48.77,10.625714,46.950001
2006-09-21,64.16999799999999,61.810001,27.24,22.225,64.300003,10.365,82.610001,48.869999,10.75,47.080002
2006-09-22,64.040001,61.650002,26.83,22.049999,65.279999,10.76875,81.75,47.830002,10.614285,46.700001
2006-09-25,64.25,61.57,26.809998999999998,22.084999,64.599998,10.8075,81.650002,48.25,10.544286,47.110001000000004
2006-09-26,64.400002,62.029999,26.91,22.235001,65.059998,10.74375,81.900002,48.93,10.882857000000001,46.91
2006-09-27,64.540001,62.48,27.18,22.275,66.68,10.95,82.0,49.060001,11.024285,46.790001000000004
2006-09-28,64.879997,62.41,27.469998999999998,22.405001000000002,67.129997,11.0125,81.849998,49.5,11.002857,47.0
2006-09-29,64.940002,62.130001,27.35,22.395,67.18,11.0625,81.900002,49.610001000000004,11.015715,47.150002
2006-10-02,65.0,61.990002000000004,27.32,22.450001,67.290001,10.87125,81.760002,48.619999,10.728572,46.959998999999996
2006-10-03,65.059998,61.889998999999996,27.370001000000002,22.25,66.400002,10.90375,81.879997,48.459998999999996,10.635715,46.950001
2006-10-04,65.540001,62.080002,27.389999,21.895,65.489998,10.9625,81.650002,48.310001,10.585714,47.049999
2006-10-05,65.300003,63.23,27.92,22.360001,67.260002,11.09375,82.809998,49.470001,10.647142,47.290001000000004
2006-10-06,65.010002,63.150002,27.76,22.41,67.0,11.0925,82.93,48.419998,10.631428999999999,47.099998
2006-10-09,64.900002,62.779999,27.799999,22.275,67.760002,10.9625,83.139999,48.189999,10.542857000000001,46.860001000000004
2006-10-10,64.839996,62.610001000000004,27.690001000000002,22.235001,66.209999,11.04875,83.709999,48.490002000000004,10.648571,47.290001000000004
2006-10-11,64.889999,62.279999,27.459999,21.995001000000002,66.849998,11.0625,84.150002,48.029999,10.488571,47.299999
2006-10-12,65.230003,62.57,27.58,22.1,66.879997,11.0425,84.199997,48.490002000000004,10.515715,47.700001
2006-10-13,65.739998,62.16,28.34,22.059998999999998,68.08000200000001,11.1875,84.449997,48.279999,10.804286,48.02
2006-10-16,65.050003,61.82,28.48,22.075001,68.449997,11.2,86.08000200000001,48.310001,10.741427999999999,47.98
2006-10-17,65.629997,61.790001000000004,28.24,22.049999,69.83000200000001,11.25,86.33000200000001,48.200001,10.72,47.049999
2006-10-18,66.68,62.150002,28.5,21.959999,69.5,11.22875,90.510002,48.43,10.678572,47.84
2006-10-19,68.0,62.290001000000004,28.35,22.35,69.839996,11.075,89.800003,48.43,11.322857,47.209998999999996
2006-10-20,68.400002,62.73,28.48,22.605,70.010002,11.175,90.040001,48.73,11.281428,46.880001
2006-10-23,68.349998,62.279999,28.299999,23.375,68.849998,11.075,90.050003,49.369999,11.427143,46.830002
2006-10-24,68.599998,63.0,28.43,23.525,69.66999799999999,11.19375,90.910004,51.299999,11.601429,47.07
2006-10-25,68.75,62.98,28.280001000000002,23.575001,69.720001,11.425,91.209999,51.049999,11.621428,47.299999
2006-10-26,68.769997,63.099998,28.33,23.58,72.0,11.63125,91.83000200000001,50.77,11.7,47.349998
2006-10-27,68.599998,63.310001,28.49,23.48,71.459999,11.62125,90.910004,51.580002,11.678572,47.57
2006-10-30,68.33000200000001,63.57,28.35,23.485001,71.150002,11.415,89.800003,49.220001,11.427143,47.34
2006-10-31,67.800003,62.209998999999996,28.66,23.41,70.690002,11.475,91.5,49.599998,11.635715,47.779999
2006-11-01,67.379997,63.200001,28.780001000000002,23.370001000000002,71.58000200000001,11.5125,92.5,49.380001,11.585714,47.75
2006-11-02,67.150002,62.84,28.709999,23.254998999999998,70.709999,11.34875,91.800003,47.669998,11.274285,46.93
2006-11-03,68.0,63.27,28.85,23.4,71.440002,11.625,91.760002,48.299999,11.337143,47.150002
2006-11-06,68.230003,63.23,28.77,23.35,72.160004,11.56875,91.5,47.740002000000004,11.278571000000001,47.18
2006-11-07,68.16999799999999,63.560001,28.860001,23.334999,72.910004,11.6075,92.41999799999999,47.689999,11.492857,47.5
2006-11-08,68.029999,64.129997,28.780001000000002,23.33,72.529999,11.44625,92.25,47.299999,11.431429,47.490002000000004
2006-11-09,67.519997,63.860001000000004,29.110001,23.35,74.199997,11.66875,92.589996,47.110001000000004,11.842857,47.650002
2006-11-10,66.0,63.959998999999996,29.17,23.325001,74.550003,11.61375,92.300003,46.310001,11.935715,47.450001
2006-11-13,66.25,63.77,29.190001000000002,23.205,74.099998,11.7125,91.550003,46.470001,11.888572,47.400002
2006-11-14,65.41999799999999,63.18,29.280001000000002,23.165001,74.43,11.79375,92.0,47.830002,12.114285,47.490002000000004
2006-11-15,66.559998,63.119999,29.129998999999998,23.235001,74.0,11.8375,93.08000200000001,47.77,12.15,47.57
2006-11-16,66.5,63.27,29.139999,23.4,74.949997,11.98,93.07,47.959998999999996,12.124286,47.5
2006-11-17,66.639999,63.5,29.309998999999998,23.565001000000002,71.949997,11.87875,93.41999799999999,47.75,12.162857,47.990002000000004
2006-11-20,67.58000200000001,63.900002,29.52,23.555,72.550003,11.9375,93.599998,47.5,12.2,47.66
2006-11-21,66.900002,63.450001,29.91,23.434998999999998,72.769997,12.0,93.010002,47.759997999999996,12.488571,47.779999
2006-11-22,66.510002,63.27,29.969998999999998,23.5,73.019997,12.04375,92.900002,47.880001,12.712857000000001,47.599998
2006-11-24,66.5,63.639998999999996,29.66,23.450001,71.900002,12.06625,93.050003,47.759997999999996,12.79,47.220001
2006-11-27,65.5,63.169998,29.690001000000002,23.43,72.290001,12.06,92.709999,47.439999,13.215714000000002,47.139998999999996
2006-11-28,65.550003,62.700001,29.34,23.184998999999998,72.650002,11.90125,90.650002,46.529999,12.908571,46.459998999999996
2006-11-29,65.900002,62.950001,29.440001000000002,23.299999,74.300003,12.08125,91.349998,46.889998999999996,13.285714000000002,46.209998999999996
2006-11-30,66.199997,63.040001000000004,29.42,23.225,76.41999799999999,12.10875,91.349998,46.5,13.172857,46.720001
2006-12-01,65.910004,63.009997999999996,29.23,23.325001,76.779999,12.3375,91.900002,46.0,13.114285,46.5
2006-12-04,66.389999,63.080002,29.23,23.365,77.199997,12.125,92.5,46.25,13.125714000000002,46.279999
2006-12-05,66.349998,63.419998,29.360001,23.495001000000002,78.110001,12.23375,93.510002,46.25,13.092857,46.900002
2006-12-06,66.25,63.57,29.1,24.025,77.82,12.345,94.480003,46.490002000000004,12.948571000000001,47.07
2006-12-07,66.25,63.950001,28.959999,24.290001,76.300003,12.25,94.0,46.700001,12.861428,47.080002
2006-12-08,65.900002,63.700001,28.82,24.389999,76.199997,12.18125,93.650002,46.299999,12.461428999999999,46.66
2006-12-11,65.959999,63.700001,29.190001000000002,24.424999,75.25,12.1175,93.720001,46.450001,12.7,46.700001
2006-12-12,65.779999,63.919998,29.559998999999998,24.379998999999998,75.309998,12.1575,93.599998,45.919998,12.658571,47.560001
2006-12-13,65.800003,63.73,29.6,24.57,76.449997,12.04125,94.779999,45.900002,12.564285,47.779999
2006-12-14,65.779999,63.299999,29.540001,24.445,77.510002,12.00625,94.970001,46.119999,12.721428999999999,47.610001000000004
2006-12-15,66.400002,63.490002000000004,30.139999,24.5,78.949997,12.14375,95.610001,46.630001,12.717143,48.200001
2006-12-18,66.220001,64.019997,30.190001000000002,24.424999,77.260002,12.11,94.949997,46.5,12.518572,48.299999
2006-12-19,66.650002,63.720001,29.709999,24.334999,75.300003,12.0225,95.099998,46.130001,12.104285,48.029999
2006-12-20,66.650002,64.300003,29.99,24.365,76.849998,12.125,96.099998,46.0,12.352858,48.330002
2006-12-21,66.230003,64.300003,30.129998999999998,24.375,76.089996,12.4,95.779999,45.950001,12.1,48.419998
2006-12-22,65.779999,64.230003,29.83,24.365,76.0,12.46625,95.75,45.5,11.922857,48.639998999999996
2006-12-26,65.599998,63.669998,29.530001000000002,24.205,75.510002,12.4925,95.0,44.799999,11.735714,47.98
2006-12-27,65.940002,64.400002,29.99,24.344998999999998,76.300003,12.53125,96.300003,45.75,11.164286,48.540001000000004
2006-12-28,65.860001,64.16999799999999,29.860001,24.325001,76.769997,12.45,97.110001,45.810001,11.46,48.799999
2006-12-29,66.16999799999999,64.360001,29.860001,24.215,77.010002,12.39875,97.0,46.200001,11.992857,48.75
2007-01-03,66.129997,63.720001,29.91,24.18,76.260002,12.25,97.18,47.09,12.327143,48.0
2007-01-04,65.900002,64.339996,29.700001,24.209999,73.849998,12.20875,97.25,47.799999,12.007143,48.049999
2007-01-05,66.800003,63.869999,29.629998999999998,24.25,72.449997,12.2625,97.599998,47.5,12.252857,48.169998
2007-01-08,66.510002,63.59,29.65,24.004998999999998,73.879997,12.3125,98.5,46.91,12.28,47.57
2007-01-09,66.599998,63.389998999999996,30.0,24.27,71.849998,12.31625,99.08000200000001,47.0,12.35,47.900002
2007-01-10,66.559998,63.27,29.799999,24.245001000000002,71.809998,12.405,98.5,47.049999,13.535714000000002,47.470001
2007-01-11,66.400002,64.160004,29.76,24.375,70.989998,12.4875,99.0,47.27,13.705714000000002,48.0
2007-01-12,66.449997,64.400002,30.65,24.299999,71.209999,12.44375,98.989998,47.619999,13.512857,48.099998
2007-01-16,66.650002,64.910004,31.26,24.24,72.5,12.4375,99.400002,47.93,13.668571,48.16
2007-01-17,66.599998,65.209999,31.26,24.264999,71.489998,12.475,100.690002,48.32,13.937142999999999,48.650002
2007-01-18,66.459999,65.25,31.15,24.209999,72.66999799999999,12.4775,99.800003,48.200001,13.157143,48.049999
2007-01-19,68.0,65.690002,30.73,24.205,72.5,12.5,95.0,48.490002000000004,12.661427999999999,48.299999
2007-01-22,68.0,65.949997,31.059998999999998,24.055,73.650002,12.51875,96.41999799999999,48.16,12.734285,48.869999
2007-01-23,66.989998,66.0,30.629998999999998,24.075001,73.550003,12.2125,96.910004,47.779999,12.247143,49.57
2007-01-24,66.410004,65.550003,30.780001000000002,24.094998999999998,74.5,12.1,97.08000200000001,48.07,12.382857000000001,49.68
2007-01-25,66.809998,65.360001,31.08,24.035,74.620003,12.1125,97.220001,48.610001000000004,12.444285,50.240002000000004
2007-01-26,66.68,65.0,31.219998999999998,24.0,73.889999,12.0,97.519997,48.049999,12.444285,50.0
2007-01-29,66.25,65.230003,30.65,23.879998999999998,73.650002,11.92,97.699997,48.150002,12.328571,49.57
2007-01-30,66.150002,64.410004,30.57,23.915001,73.449997,12.0625,98.57,47.75,12.347142999999999,49.700001
2007-01-31,66.389999,64.5,30.41,23.9,74.389999,12.21875,98.800003,47.200001,12.122857000000002,50.07
2007-02-01,66.800003,64.900002,30.84,23.995001000000002,74.58000200000001,12.3275,98.970001,47.509997999999996,12.318571,50.959998999999996
2007-02-02,67.0,65.58000200000001,30.82,24.049999,75.0,12.625,99.099998,47.75,12.017142999999999,51.220001
2007-02-05,66.379997,65.120003,29.969998999999998,24.055,75.650002,12.45,99.16999799999999,48.439999,12.042857000000001,50.810001
2007-02-06,66.389999,65.150002,29.59,24.0,75.860001,12.4275,100.0,48.610001000000004,12.064285,50.849998
2007-02-07,66.0,64.82,29.639999,24.014999,75.400002,12.7325,99.800003,48.389998999999996,12.068571,50.84
2007-02-08,65.760002,64.110001,29.24,23.975,74.279999,12.8375,98.900002,48.360001000000004,12.204286,51.060001
2007-02-09,65.860001,64.589996,29.35,23.860001,75.459999,12.88375,99.519997,48.369999,12.268572,51.02
2007-02-12,65.720001,64.360001,28.889999,23.924999,74.93,12.95125,98.800003,48.150002,12.061428999999999,50.59
2007-02-13,65.410004,64.160004,29.040001,24.049999,74.800003,12.92875,98.599998,47.799999,12.165714,50.349998
2007-02-14,65.559998,64.849998,29.17,24.25,75.900002,13.15,98.5,48.080002,12.09,51.09
2007-02-15,65.75,64.800003,29.58,23.995001000000002,75.190002,13.155,99.059998,47.900002,12.205714,51.049999
2007-02-16,65.650002,64.889999,28.91,24.0,75.260002,13.3125,99.120003,48.349998,12.178572,51.16
2007-02-20,65.400002,64.75,28.629998999999998,23.76,74.900002,13.2875,98.660004,49.810001,12.092857,51.150002
2007-02-21,65.260002,64.75,28.75,23.775,74.720001,13.34875,98.900002,49.91,12.282857,51.450001
2007-02-22,64.970001,64.480003,29.309998999999998,23.844998999999998,74.620003,13.3625,98.800003,50.09,12.971428999999999,51.799999
2007-02-23,64.610001,64.779999,29.219998999999998,23.834999,75.290001,13.52875,98.400002,49.66,12.737143,51.549999
2007-02-26,64.25,64.660004,28.959999,23.85,75.519997,13.6125,97.860001,49.709998999999996,12.834286,51.169998
2007-02-27,64.0,64.309998,28.709999,23.735001,74.889999,13.43,96.0,49.599998,12.328571,50.610001000000004
2007-02-28,63.27,62.5,27.950001,23.375,72.230003,13.09375,93.709999,48.5,11.857142,49.07
2007-03-01,62.349998,62.75,27.82,23.209999,70.900002,12.8875,90.25,47.779999,12.004286,48.98
2007-03-02,62.299999,63.349998,28.02,23.225,70.949997,13.15,92.0,47.849998,12.395715,48.950001
2007-03-05,61.450001,62.84,27.49,22.950001,69.349998,12.98375,90.25,47.650002,12.27,47.599998
2007-03-06,62.150002,63.0,27.799999,23.344998999999998,70.699997,12.86875,92.400002,47.84,12.542857000000001,47.970001
2007-03-07,61.650002,62.799999,27.76,23.379998999999998,71.0,13.11375,93.970001,48.049999,12.578571,48.689999
2007-03-08,62.0,62.290001000000004,27.719998999999998,23.450001,72.150002,13.15,94.5,48.049999,12.655714,48.790001000000004
2007-03-09,62.18,62.400002,27.42,23.615,71.949997,13.16875,93.480003,47.779999,12.685715,49.119999
2007-03-12,62.25,62.09,27.18,23.785,70.800003,13.2125,93.290001,47.529999,12.581429,48.639998999999996
2007-03-13,61.400002,61.75,27.25,23.674999,70.370003,13.12625,93.860001,46.98,12.772857,48.450001
2007-03-14,60.990002000000004,61.349998,26.82,23.625,70.099998,13.07625,92.650002,46.18,12.657143,46.720001
2007-03-15,60.700001,61.560001,27.32,23.475,70.709999,13.09375,93.400002,45.75,12.851429,47.139998999999996
2007-03-16,60.57,62.139998999999996,27.35,23.625,70.769997,13.225,94.449997,46.220001,12.791428999999999,47.619999
2007-03-19,60.650002,61.720001,27.34,23.67,70.120003,13.475,93.949997,46.5,12.891428999999999,47.200001
2007-03-20,60.66,61.98,27.93,23.709999,71.120003,13.54,94.0,46.48,13.05,47.509997999999996
2007-03-21,61.07,62.34,27.9,23.85,72.440002,13.655,94.5,47.220001,13.141429,47.810001
2007-03-22,61.220001,63.5,28.52,23.955,73.529999,13.59875,95.099998,47.619999,13.39,49.060001
2007-03-23,61.25,63.529999,28.219998999999998,24.065001000000002,74.660004,13.37625,94.82,48.009997999999996,13.335714000000001,48.59
2007-03-26,60.799999,63.599998,27.940001000000002,23.975,75.440002,13.63,95.0,47.84,13.427143,48.549999
2007-03-27,60.099998,63.549999,28.040001,24.0,75.370003,13.5625,94.709999,47.57,13.672857,48.59
2007-03-28,60.0,63.48,27.58,23.895,76.160004,13.3,93.900002,47.169998,13.554286,48.290001000000004
2007-03-29,60.380001,63.490002000000004,27.84,23.805,75.83000200000001,13.1375,94.660004,46.93,13.455714000000002,48.240002000000004
2007-03-30,60.43,63.110001000000004,27.75,24.129998999999998,76.239998,13.15,94.239998,46.860001000000004,13.468572,48.610001000000004
2007-04-02,60.259997999999996,63.220001,27.889999,24.1,75.349998,13.35,94.510002,47.060001,13.448571,48.380001
2007-04-03,60.549999,63.220001,27.860001,24.264999,76.099998,13.3125,95.449997,47.509997999999996,13.448571,48.25
2007-04-04,60.709998999999996,63.099998,28.01,24.504998999999998,76.589996,13.3625,95.800003,48.0,13.562857000000001,48.560001
2007-04-05,61.34,62.810001,28.32,24.67,77.099998,13.3975,95.980003,47.889998999999996,13.445714,48.349998
2007-04-09,61.599998,63.029999,28.58,24.799999,76.769997,13.3525,96.43,48.27,13.601429000000001,48.779999
2007-04-10,61.540001000000004,63.240002000000004,28.5,24.889999,76.800003,13.4325,96.400002,48.450001,13.381429,49.009997999999996
2007-04-11,61.52,63.209998999999996,28.299999,25.040001,77.599998,13.58,96.510002,47.950001,13.414285999999999,49.099998
2007-04-12,61.549999,63.029999,28.059998999999998,24.825001,76.970001,13.4575,95.029999,47.380001,13.148570999999999,49.52
2007-04-13,62.150002,63.52,28.43,25.145,77.5,13.775,95.75,47.400002,12.985714,49.450001
2007-04-16,62.490002000000004,63.5,28.6,25.004998999999998,77.639999,13.5,94.989998,47.630001,12.938571000000001,49.470001
2007-04-17,65.300003,63.580002,28.629998999999998,25.525,78.269997,13.5975,96.300003,48.189999,13.142857999999999,49.970001
2007-04-18,64.449997,63.650002,28.610001,25.795,78.16999799999999,13.52,94.800003,48.0,12.88,51.57
2007-04-19,64.940002,63.77,28.34,25.68,77.93,13.625,94.5,47.75,12.884286,52.029999
2007-04-20,65.449997,63.990002000000004,28.98,26.025,78.379997,13.37,95.019997,48.59,12.984285,52.650002
2007-04-23,65.0,63.799999,28.959999,26.045,79.5,13.36,95.160004,49.73,13.084286,52.349998
2007-04-24,65.150002,63.48,28.790001,25.99,79.0,13.4625,97.230003,48.560001,13.422857,52.060001
2007-04-25,64.75,63.349998,28.860001,25.995001000000002,78.839996,13.4625,98.739998,48.77,13.461429,52.240002000000004
2007-04-26,64.489998,63.259997999999996,29.09,25.995001000000002,80.029999,13.4,101.0,48.779999,14.511429000000001,52.77
2007-04-27,64.010002,62.91,30.17,25.924999,80.239998,13.4125,100.300003,48.52,14.025714,52.77
2007-04-30,64.0,63.360001000000004,30.129998999999998,25.959999,80.300003,13.5625,101.110001,48.25,14.298572,52.459998999999996
2007-05-01,64.529999,63.209998999999996,29.940001000000002,26.094998999999998,79.5,13.465,102.059998,47.919998,14.227143,52.400002
2007-05-02,64.010002,63.209998999999996,30.389999,26.299999,79.83000200000001,13.2925,102.800003,48.299999,14.235714000000002,52.0
2007-05-03,64.589996,62.630001,30.6,26.4,79.83000200000001,13.3875,101.75,48.52,14.39,52.830002
2007-05-04,64.559998,62.25,30.68,26.5,81.0,13.3525,102.75,48.400002,14.4,52.799999
2007-05-07,63.990002000000004,62.610001000000004,30.52,26.605,80.5,13.32,102.760002,48.43,14.44,52.810001
2007-05-08,63.939999,61.830002,30.68,26.68,80.57,13.4875,102.41999799999999,48.369999,14.781428,52.48
2007-05-09,63.639998999999996,61.5,30.700001,26.545,81.190002,13.45,103.93,48.07,14.987143,52.549999
2007-05-10,64.010002,62.009997999999996,30.68,26.475,81.059998,13.505,103.82,47.5,15.232857000000001,52.790001000000004
2007-05-11,62.299999,61.669998,30.57,26.225,79.690002,13.33,104.690002,47.84,15.391429,52.119999
2007-05-14,63.0,61.75,30.84,26.27,81.209999,13.32,105.809998,47.639998999999996,15.66,52.0
2007-05-15,61.990002000000004,61.720001,30.9,26.15,81.010002,13.25,105.400002,47.959998999999996,15.652857000000001,52.09
2007-05-16,62.779999,62.299999,31.0,26.25,80.839996,13.1725,105.099998,47.490002000000004,15.504285999999999,52.369999
2007-05-17,63.099998,63.049999,31.030001000000002,26.49,81.25,13.2,105.610001,47.470001,15.307143,52.779999
2007-05-18,62.98,63.5,30.969998999999998,26.18,82.139999,13.23,105.839996,47.32,15.747143,52.619999
2007-05-21,63.849998,63.299999,30.73,26.315001000000002,83.41999799999999,13.4,107.66999799999999,47.130001,15.758572000000001,52.380001
2007-05-22,63.549999,63.009997999999996,30.9,25.975,83.400002,13.6725,106.949997,46.57,16.07,52.560001
2007-05-23,63.77,63.029999,30.84,25.82,83.120003,13.85,106.800003,46.880001,16.288572,52.330002
2007-05-24,63.759997999999996,63.360001000000004,30.540001,25.635,83.18,13.7575,105.449997,46.41,16.115714999999998,52.0
2007-05-25,63.580002,63.299999,30.280001000000002,25.780001000000002,82.660004,13.605,103.900002,46.799999,16.0,51.529999
2007-05-29,63.200001,62.91,30.49,26.014999,83.269997,13.65,105.57,47.169998,16.35,51.650002
2007-05-30,63.049999,63.400002,30.549999,26.184998999999998,82.18,13.675,105.400002,46.650002,16.328571,51.43
2007-05-31,63.0,63.75,31.120001000000002,26.48,83.900002,13.9925,107.260002,47.099998,17.152857,52.25
2007-06-01,63.349998,63.549999,30.790001,26.504998999999998,83.559998,14.1875,106.620003,47.900002,17.299999,51.919998
2007-06-04,63.049999,63.459998999999996,30.42,26.379998999999998,83.959999,14.395,106.5,50.150002,16.947144,51.560001
2007-06-05,63.400002,63.09,30.620001000000002,26.235001,83.949997,14.31,106.550003,50.91,17.344286,51.240002000000004
2007-06-06,63.200001,63.349998,30.370001000000002,26.125,84.16999799999999,14.225,105.5,50.16,17.471428,51.23
2007-06-07,62.639998999999996,62.610001000000004,30.02,25.995001000000002,83.400002,13.905,102.459999,50.389998999999996,17.855715,50.299999
2007-06-08,62.049999,62.360001000000004,29.58,25.625,81.769997,13.3125,101.800003,49.889998999999996,17.974285000000002,49.830002
2007-06-11,62.889998999999996,62.799999,29.940001000000002,25.834999,82.68,13.4,102.870003,49.900002,18.0,50.41
2007-06-12,62.25,62.700001,29.959999,25.67,82.769997,13.35,103.110001,49.610001000000004,17.049999,50.220001
2007-06-13,61.91,62.290001000000004,29.969998999999998,25.584999,82.32,13.385,102.849998,49.18,17.307142000000002,49.630001
2007-06-14,62.200001,62.290001000000004,30.35,25.68,83.449997,13.4375,103.099998,49.299999,16.742857,49.93
2007-06-15,62.59,62.66,30.860001,25.795,85.07,13.47,104.220001,49.34,17.231428,50.639998999999996
2007-06-18,62.849998,62.5,30.690001000000002,25.790001,86.089996,13.465,105.269997,49.32,17.611429,50.830002
2007-06-19,62.34,61.810001,30.48,25.790001,86.190002,13.375,104.93,48.93,17.812857,50.439999
2007-06-20,62.52,61.82,30.440001000000002,25.77,85.879997,13.675,106.5,48.849998,17.695715,50.91
2007-06-21,61.91,62.029999,29.98,25.700001,83.360001,13.42,105.769997,48.709998999999996,17.385714,49.689999
2007-06-22,61.849998,61.880001,30.0,26.025,84.199997,13.395,105.959999,48.25,17.692857999999998,49.560001
2007-06-25,61.0,61.099998,29.469998999999998,25.834999,82.400002,13.4,104.730003,48.0,17.741428,48.720001
2007-06-26,61.360001000000004,61.200001,29.549999,25.950001,82.639999,13.565,105.099998,47.91,17.711428,48.450001
2007-06-27,61.150002,61.150002,29.360001,25.875,81.32,14.1875,104.75,47.830002,17.23,48.259997999999996
2007-06-28,61.5,61.599998,29.860001,26.16,83.809998,14.54,105.519997,48.330002,17.48,49.25
2007-06-29,61.580002,61.450001,29.870001000000002,26.42,84.150002,14.575,105.959999,48.5,17.424286,49.23
2007-07-02,61.939999,61.349998,29.67,26.325001,84.5,14.675,105.389999,48.200001,17.292856,48.900002
2007-07-03,62.0,61.450001,29.790001,26.405001000000002,85.0,14.6075,105.5,48.34,17.428572,49.189999
2007-07-05,62.099998,61.93,30.049999,26.450001,85.389999,14.745,106.309998,48.360001000000004,18.4,49.099998
2007-07-06,62.099998,61.5,29.91,26.275,85.629997,14.8375,107.790001,48.09,19.018572,48.619999
2007-07-09,62.360001000000004,61.48,29.860001,26.365,86.529999,14.9075,108.730003,48.41,18.911428,49.209998999999996
2007-07-10,62.720001,61.540001000000004,29.700001,26.469998999999998,86.949997,14.6875,108.550003,48.389998999999996,18.411428,48.299999
2007-07-11,62.200001,61.060001,29.24,26.004998999999998,86.400002,14.525,108.300003,47.700001,18.867144,47.52
2007-07-12,63.049999,61.57,29.559998999999998,26.075001,87.699997,14.605,109.349998,48.900002,19.121429,48.689999
2007-07-13,63.470001,62.59,29.940001000000002,26.315001000000002,89.699997,14.7875,108.75,48.759997999999996,19.290001,49.68
2007-07-16,63.369999,62.360001000000004,29.76,26.700001,89.33000200000001,14.5775,108.57,49.139998999999996,19.77,49.91
2007-07-17,62.880001,63.040001000000004,30.02,27.165001,90.16999799999999,14.55,109.660004,48.759997999999996,19.757143,49.950001
2007-07-18,62.509997999999996,62.400002,30.51,26.655001000000002,88.82,14.6975,110.25,48.43,19.741428,48.810001
2007-07-19,62.349998,62.48,31.049999,26.950001,91.540001,14.9625,115.0,48.360001000000004,20.042856,49.5
2007-07-20,62.389998999999996,62.240002000000004,31.15,26.870001000000002,92.010002,14.84,114.849998,48.5,20.235714,48.810001
2007-07-23,61.889998999999996,62.290001000000004,31.360001,26.665001,91.93,14.765,114.879997,48.299999,20.472857,47.75
2007-07-24,61.57,62.57,31.01,26.485001,92.519997,14.7875,115.32,47.720001,19.84,46.630001
2007-07-25,61.48,62.919998,30.99,26.735001,91.239998,14.59,116.190002,48.400002,19.621429,45.669998
2007-07-26,61.029999,62.32,30.24,26.575001,90.410004,14.175,117.010002,47.509997999999996,20.844286,44.299999
2007-07-27,60.75,62.349998,29.93,26.459999,87.910004,14.1125,116.620003,46.720001,20.884285000000002,44.09
2007-07-30,59.93,62.509997999999996,29.41,26.530001000000002,86.0,14.0825,115.0,46.200001,20.618572,44.75
2007-07-31,61.349998,63.060001,29.709999,26.370001000000002,86.769997,14.015,114.720001,46.34,20.424286,45.07
2007-08-01,60.509997999999996,61.52,28.950001,26.18,84.989998,14.3025,110.389999,46.049999,19.091429,43.700001
2007-08-02,60.799999,63.049999,29.190001000000002,26.58,85.75,14.3125,112.099998,46.200001,19.521429,44.41
2007-08-03,61.5,63.25,29.450001,26.91,84.620003,14.0325,113.239998,46.700001,19.322857,44.599998
2007-08-06,60.310001,63.0,29.049999,26.575001,81.949997,13.9625,111.970001,45.700001,18.985714,43.759997999999996
2007-08-07,61.75,64.230003,29.33,26.975,83.150002,14.255,113.019997,46.799999,19.277143,44.990002000000004
2007-08-08,61.990002000000004,65.349998,29.719998999999998,27.195,85.709999,14.4375,114.300003,47.07,19.537144,45.75
